Timestamp,Heart Rate(bpm)
Oct 1 2025 21:51:26.549,60
Oct 1 2025 21:51:27.529,62
Oct 1 2025 21:51:29.445,62
Oct 1 2025 21:51:31.450,62
Oct 1 2025 21:51:36.306,61
Oct 1 2025 21:51:38.311,61
Oct 1 2025 21:51:40.315,61
Oct 1 2025 21:51:41.206,62
Oct 1 2025 21:51:42.187,62
Oct 1 2025 21:51:44.191,62
Oct 1 2025 21:51:46.196,62
Oct 1 2025 21:51:48.201,62
Oct 1 2025 21:51:50.206,62
Oct 1 2025 21:51:52.211,62
Oct 1 2025 21:51:53.904,61
Oct 1 2025 21:51:55.909,61
Oct 1 2025 21:51:57.914,61
Oct 1 2025 21:51:58.805,61
Oct 1 2025 21:52:0.810,61
Oct 1 2025 21:52:2.815,61
Oct 1 2025 21:52:4.819,61
Oct 1 2025 21:52:6.824,61
Oct 1 2025 21:52:8.829,61
Oct 1 2025 21:52:10.834,61
Oct 1 2025 21:52:12.839,61
Oct 1 2025 21:52:14.844,61
Oct 1 2025 21:52:16.849,61
Oct 1 2025 21:52:17.294,61
Oct 1 2025 21:52:19.299,61
Oct 1 2025 21:52:21.304,61
Oct 1 2025 21:52:23.309,61
Oct 1 2025 21:52:25.314,61
Oct 1 2025 21:52:27.319,61
Oct 1 2025 21:52:29.324,61
Oct 1 2025 21:52:31.329,61
Oct 1 2025 21:52:33.334,61
Oct 1 2025 21:52:33.690,61
Oct 1 2025 21:52:37.477,60
Oct 1 2025 21:52:39.349,60
Oct 1 2025 21:52:43.180,59
Oct 1 2025 21:53:8.930,60
Oct 1 2025 21:53:9.821,63
Oct 1 2025 21:53:17.352,65
Oct 1 2025 21:53:18.330,69
Oct 1 2025 21:53:20.290,69
Oct 1 2025 21:53:27.952,69
Oct 1 2025 21:53:28.843,69
Oct 1 2025 21:53:30.848,61
Oct 1 2025 21:53:36.416,59
Oct 1 2025 21:53:38.332,58
Oct 1 2025 21:53:39.223,58
Oct 1 2025 21:53:40.203,58
Oct 1 2025 21:53:42.207,58
Oct 1 2025 21:53:44.211,58
Oct 1 2025 21:53:44.969,58
Oct 1 2025 21:53:46.885,58
Oct 1 2025 21:54:3.367,61
Oct 1 2025 21:54:4.169,60
Oct 1 2025 21:54:5.149,60
Oct 1 2025 21:54:7.109,59
Oct 1 2025 21:54:8.0,58
Oct 1 2025 21:54:10.4,58
Oct 1 2025 21:54:11.786,58
Oct 1 2025 21:54:12.766,57
Oct 1 2025 21:54:14.770,57
Oct 1 2025 21:54:15.573,57
Oct 1 2025 21:54:17.533,57
Oct 1 2025 21:54:19.537,57
Oct 1 2025 21:54:20.339,57
Oct 1 2025 21:54:21.319,57
Oct 1 2025 21:54:22.166,57
Oct 1 2025 21:54:24.170,57
Oct 1 2025 21:54:25.997,57
Oct 1 2025 21:54:26.977,57
Oct 1 2025 21:54:28.940,58
